Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,MVP_Rank,Nominated
DeAndre Liggins,2TM,62.0,12.5,0.9,2.3,0.387,0.3,0.37,0.6,0.396,0.447,0.4,0.6,0.625,0.3,1.4,1.7,0.9,0.8,0.2,0.7,2.5,2016-17,0.49,0.06,,0
Miles Plumlee,2TM,45.0,10.8,1.0,2.0,0.478,0.0,,1.0,0.478,0.478,0.6,0.9,0.641,0.8,1.3,2.1,0.5,0.4,0.3,0.7,2.5,2016-17,0.52,0.08,,0
Bobby Brown,HOU,25.0,4.9,0.9,2.4,0.383,0.6,0.4,0.4,0.36,0.5,0.1,0.1,1.0,0.0,0.2,0.2,0.6,0.0,0.0,0.2,2.5,2016-17,0.51,0.06,,0
Pat Connaughton,POR,39.0,8.1,0.9,1.8,0.514,0.4,0.515,0.5,0.513,0.632,0.2,0.2,0.778,0.3,1.1,1.3,0.7,0.2,0.1,0.4,2.5,2016-17,0.66,0.09,,0
Kevon Looney,GSW,53.0,8.4,1.1,2.0,0.523,0.0,0.222,1.0,0.551,0.533,0.4,0.6,0.618,0.8,1.5,2.3,0.5,0.3,0.3,0.3,2.5,2016-17,0.55,0.08,,0
Raul Neto,UTA,40.0,8.7,1.0,2.3,0.451,0.3,0.323,0.8,0.517,0.505,0.2,0.2,0.889,0.1,0.7,0.8,0.9,0.5,0.1,0.4,2.5,2016-17,0.52,0.08,,0
Mike Scott,ATL,18.0,10.8,0.9,3.3,0.288,0.2,0.148,0.7,0.406,0.322,0.4,0.4,0.875,0.6,1.5,2.1,0.9,0.2,0.2,0.4,2.5,2016-17,0.36,0.17,,0
Chris McCullough,2TM,16.0,5.0,1.0,2.0,0.5,0.1,0.143,0.9,0.6,0.516,0.2,0.3,0.6,0.6,0.6,1.2,0.1,0.1,0.1,0.2,2.3,2016-17,0.54,0.16,,0
Chris Andersen,CLE,12.0,9.5,0.8,1.8,0.409,0.0,0.0,0.8,0.474,0.409,0.8,1.2,0.714,0.8,1.8,2.6,0.4,0.4,0.6,0.4,2.3,2016-17,0.49,0.38,,0
Greivis Vásquez,BRK,3.0,13.0,0.7,2.7,0.25,0.3,0.333,0.3,0.2,0.313,0.7,1.0,0.667,0.0,0.7,0.7,1.7,0.3,0.3,0.3,2.3,2016-17,0.37,0.9,,0
Metta World Peace,LAL,25.0,6.4,0.8,2.7,0.279,0.4,0.237,0.4,0.333,0.346,0.4,0.6,0.625,0.2,0.6,0.8,0.4,0.4,0.1,0.3,2.3,2016-17,0.39,0.06,,0
James Young,BOS,29.0,7.6,0.9,2.0,0.431,0.4,0.343,0.4,0.565,0.534,0.2,0.3,0.667,0.2,0.7,0.9,0.1,0.3,0.1,0.1,2.3,2016-17,0.54,0.08,,0
A.J. Hammons,DAL,22.0,7.4,0.8,1.9,0.405,0.2,0.5,0.5,0.375,0.464,0.4,0.9,0.45,0.4,1.3,1.6,0.2,0.0,0.6,0.5,2.2,2016-17,0.48,0.11,,0
Jake Layman,POR,35.0,7.1,0.7,2.5,0.292,0.4,0.255,0.4,0.342,0.365,0.4,0.5,0.765,0.2,0.5,0.7,0.3,0.3,0.1,0.3,2.2,2016-17,0.4,0.04,,0
Treveon Graham,CHO,27.0,7.0,0.7,1.5,0.475,0.3,0.6,0.4,0.4,0.588,0.4,0.6,0.667,0.2,0.6,0.8,0.2,0.2,0.0,0.1,2.1,2016-17,0.6,0.08,,0
Joe Young,IND,33.0,4.1,0.8,2.2,0.361,0.2,0.217,0.6,0.429,0.396,0.3,0.5,0.733,0.0,0.5,0.5,0.5,0.1,0.0,0.2,2.1,2016-17,0.43,0.04,,0
Rakeem Christmas,IND,29.0,7.6,0.7,1.5,0.442,0.0,,0.7,0.442,0.442,0.7,1.0,0.724,0.9,1.0,1.9,0.1,0.1,0.2,0.3,2.0,2016-17,0.52,0.1,,0
Manny Harris,DAL,4.0,6.3,0.8,3.8,0.2,0.0,0.0,0.8,0.231,0.2,0.5,1.0,0.5,0.8,1.5,2.3,0.5,0.0,0.0,0.5,2.0,2016-17,0.24,0.2,,0
Demetrius Jackson,BOS,5.0,3.4,0.6,0.8,0.75,0.2,1.0,0.4,0.667,0.875,0.6,1.2,0.5,0.4,0.4,0.8,0.6,0.0,0.0,0.0,2.0,2016-17,0.75,0.52,,0
Gary Neal,ATL,2.0,9.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,2016-17,0.23,-0.25,,0
Udonis Haslem,MIA,16.0,8.1,0.7,1.4,0.478,0.0,0.0,0.7,0.55,0.478,0.6,0.9,0.6,0.5,1.8,2.3,0.4,0.4,0.1,0.5,1.9,2016-17,0.53,0.22,,0
Damian Jones,GSW,10.0,8.5,0.8,1.6,0.5,0.0,,0.8,0.5,0.5,0.3,1.0,0.3,0.9,1.4,2.3,0.0,0.1,0.4,0.6,1.9,2016-17,0.47,0.26,,0
Marshall Plumlee,NYK,21.0,8.1,0.8,1.4,0.533,0.0,,0.8,0.533,0.533,0.4,0.9,0.421,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.9,2016-17,0.53,0.17,,0
Tim Quarterman,POR,16.0,5.0,0.8,1.8,0.448,0.3,0.385,0.5,0.5,0.534,0.0,0.2,0.0,0.3,0.6,0.9,0.7,0.1,0.2,0.7,1.9,2016-17,0.5,0.12,,0
Joel Bolomboy,UTA,12.0,4.4,0.8,1.3,0.563,0.1,0.25,0.7,0.667,0.594,0.3,0.5,0.5,0.3,1.1,1.4,0.2,0.1,0.2,0.2,1.8,2016-17,0.59,0.23,,0
John Jenkins,PHO,4.0,3.3,0.5,1.3,0.4,0.3,0.5,0.3,0.333,0.5,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.8,2016-17,0.59,0.4,,0
Lamar Patterson,ATL,5.0,8.0,0.6,3.0,0.2,0.2,0.167,0.4,0.222,0.233,0.4,0.6,0.667,0.2,1.2,1.4,1.2,0.2,0.0,0.8,1.8,2016-17,0.28,0.24,,0
Damjan Rudež,ORL,45.0,7.0,0.7,2.0,0.352,0.4,0.313,0.2,0.458,0.466,0.0,0.0,,0.1,0.4,0.6,0.4,0.3,0.0,0.2,1.8,2016-17,0.45,0.04,,0
Cole Aldrich,MIN,62.0,8.6,0.7,1.4,0.523,0.0,,0.7,0.523,0.523,0.2,0.4,0.682,0.8,1.7,2.5,0.4,0.4,0.4,0.3,1.7,2016-17,0.54,0.07,,0
Nick Collison,OKC,20.0,6.4,0.7,1.2,0.609,0.0,0.0,0.7,0.636,0.609,0.3,0.4,0.625,0.5,1.1,1.6,0.6,0.1,0.1,0.2,1.7,2016-17,0.62,0.16,,0
Jordan Hill,MIN,7.0,6.7,0.7,1.9,0.385,0.0,,0.7,0.385,0.385,0.3,0.3,1.0,1.1,0.9,2.0,0.0,0.1,0.0,0.6,1.7,2016-17,0.42,0.29,,0
Bruno Caboclo,TOR,9.0,4.4,0.7,1.8,0.375,0.2,0.333,0.4,0.4,0.438,0.0,0.0,,0.6,0.6,1.1,0.4,0.2,0.1,0.2,1.6,2016-17,0.44,0.23,,0
Deyonta Davis,MEM,36.0,6.6,0.7,1.3,0.511,0.0,,0.7,0.511,0.511,0.3,0.5,0.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.6,2016-17,0.53,0.08,,0
Ryan Kelly,ATL,16.0,6.9,0.5,1.8,0.286,0.3,0.4,0.3,0.222,0.357,0.3,0.4,0.833,0.1,1.1,1.1,0.5,0.3,0.3,0.3,1.6,2016-17,0.4,0.13,,0
Jordan Mickey,BOS,25.0,5.6,0.6,1.4,0.441,0.0,0.0,0.6,0.455,0.441,0.3,0.6,0.571,0.5,0.8,1.4,0.3,0.1,0.2,0.4,1.5,2016-17,0.45,0.08,,0
Elijah Millsap,PHO,2.0,11.5,0.5,3.5,0.143,0.0,0.0,0.5,0.2,0.143,0.5,1.0,0.5,1.5,1.5,3.0,0.5,0.0,0.0,1.0,1.5,2016-17,0.19,0.25,,0
Jarnell Stokes,DEN,2.0,3.5,0.5,0.5,1.0,0.0,,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.5,2016-17,0.8,1.75,,0
Mike Miller,DEN,20.0,7.6,0.5,1.2,0.391,0.4,0.4,0.1,0.333,0.565,0.1,0.1,1.0,0.1,1.8,1.9,1.1,0.1,0.0,0.7,1.4,2016-17,0.56,0.15,,0
Diamond Stone,LAC,7.0,3.4,0.4,1.9,0.231,0.0,,0.4,0.231,0.231,0.6,0.6,1.0,0.1,0.7,0.9,0.0,0.0,0.1,0.3,1.4,2016-17,0.32,0.09,,0
Joel Anthony,SAS,19.0,6.4,0.5,0.8,0.625,0.0,,0.5,0.625,0.625,0.3,0.4,0.625,0.4,1.2,1.6,0.2,0.1,0.3,0.2,1.3,2016-17,0.67,0.15,,0
Brice Johnson,LAC,3.0,3.0,0.7,2.3,0.286,0.0,,0.7,0.286,0.286,0.0,0.0,,0.3,0.7,1.0,0.3,0.7,0.3,0.3,1.3,2016-17,0.28,0.57,,0
Daniel Ochefu,WAS,19.0,3.9,0.6,1.4,0.444,0.0,,0.6,0.444,0.444,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.1,0.0,0.2,1.3,2016-17,0.45,0.09,,0
Anderson Varejão,GSW,14.0,6.6,0.4,1.0,0.357,0.0,,0.4,0.357,0.357,0.6,0.8,0.727,0.9,1.1,1.9,0.7,0.2,0.2,0.6,1.3,2016-17,0.48,0.21,,0
Stephen Zimmerman,ORL,19.0,5.7,0.5,1.6,0.323,0.0,,0.5,0.323,0.323,0.2,0.3,0.6,0.6,1.3,1.8,0.2,0.1,0.3,0.2,1.2,2016-17,0.35,0.12,,0
Ronnie Price,PHO,14.0,9.6,0.3,1.7,0.167,0.2,0.176,0.1,0.143,0.229,0.2,0.3,0.75,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1.0,2016-17,0.27,0.16,,0
Mike Tobey,CHO,2.0,12.5,0.5,2.0,0.25,0.0,,0.5,0.25,0.25,0.0,0.0,,1.0,0.5,1.5,0.5,0.0,0.0,0.5,1.0,2016-17,0.25,0.5,,0
C.J. Wilcox,ORL,22.0,4.9,0.4,1.4,0.258,0.1,0.2,0.2,0.313,0.306,0.1,0.1,1.0,0.2,0.4,0.5,0.5,0.1,0.0,0.3,1.0,2016-17,0.35,0.04,,0
Georges Niang,IND,23.0,4.0,0.4,1.6,0.25,0.0,0.083,0.3,0.333,0.264,0.1,0.1,1.0,0.1,0.7,0.7,0.2,0.1,0.0,0.2,0.9,2016-17,0.27,0.02,,0
Kyle Wiltjer,HOU,14.0,3.1,0.3,1.0,0.286,0.3,0.308,0.0,0.0,0.429,0.1,0.1,0.5,0.3,0.4,0.7,0.1,0.2,0.1,0.4,0.9,2016-17,0.43,0.06,,0
Alonzo Gee,DEN,13.0,6.8,0.2,1.1,0.214,0.0,0.0,0.2,0.273,0.214,0.4,0.7,0.556,0.3,0.8,1.2,0.5,0.4,0.1,0.3,0.8,2016-17,0.28,0.12,,0
Larry Sanders,CLE,5.0,2.6,0.2,0.8,0.25,0.0,,0.2,0.25,0.25,0.4,0.4,1.0,0.6,0.2,0.8,0.0,0.2,0.2,0.4,0.8,2016-17,0.41,0.2,,0
Isaiah Taylor,HOU,4.0,13.0,0.3,1.8,0.143,0.0,0.0,0.3,0.2,0.143,0.3,0.5,0.5,0.3,0.5,0.8,0.8,0.3,0.3,0.0,0.8,2016-17,0.2,0.32,,0
Steve Novak,MIL,8.0,2.8,0.3,0.9,0.286,0.1,0.167,0.1,1.0,0.357,0.0,0.0,,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.6,2016-17,0.33,0.05,,0
Arinze Onuaku,ORL,8.0,3.5,0.3,0.5,0.5,0.0,,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.8,0.3,0.0,0.1,0.3,0.5,2016-17,0.5,0.15,,0
Michael Gbinije,DET,9.0,3.6,0.1,1.1,0.1,0.0,0.0,0.1,0.167,0.1,0.2,0.2,1.0,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.4,2016-17,0.17,-0.01,,0
John Lucas III,MIN,5.0,2.2,0.2,0.8,0.25,0.0,0.0,0.2,0.333,0.25,0.0,0.0,,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,2016-17,0.25,0.08,,0
Aaron Harrison,CHO,5.0,3.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.2,2016-17,0.1,0.08,,0
Ben Bentil,DAL,3.0,3.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,2016-17,0.0,-0.2,,0
Patricio Garino,ORL,5.0,8.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,1.2,1.4,0.0,0.0,0.0,0.6,0.0,2016-17,0.0,-0.12,,0
Danuel House Jr.,WAS,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-17,,1.0,,0
R.J. Hunter,CHI,3.0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2016-17,0.0,0.0,,0
League Average,,,,,,0.457,,0.358,,0.503,0.514,,,0.772,,,,,,,,,2016-17,,,,0
